FID,Join_Count,TARGET_FID,JOIN_FID,GISJOIN,FIPSSTCO,TRACT2000,BLOCK2000,STFID,GISJOIN2,PLACEA,blockgen,PLACEA_1
256,1,3616,72,G51000500801001003,51005,080100,1003,510050801001003,51000500801001003,99999,510050801001003,17440
257,1,3618,206,G51000500801001005,51005,080100,1005,510050801001005,51000500801001005,99999,510050801001005,47352
258,1,3618,299,G51000500801001005,51005,080100,1005,510050801001005,51000500801001005,99999,510050801001005,71072
259,1,3642,206,G51000500801001029,51005,080100,1029,510050801001029,51000500801001029,99999,510050801001029,47352
260,1,3642,299,G51000500801001029,51005,080100,1029,510050801001029,51000500801001029,99999,510050801001029,71072
261,1,3646,206,G51000500801001033,51005,080100,1033,510050801001033,51000500801001033,99999,510050801001033,47352
262,1,3647,206,G51000500801001034,51005,080100,1034,510050801001034,51000500801001034,99999,510050801001034,47352
263,1,3657,206,G51000500801001044,51005,080100,1044,510050801001044,51000500801001044,99999,510050801001044,47352
264,1,3663,72,G51000500801001999,51005,080100,1999,510050801001999,51000500801001999,99999,510050801001999,17440
265,1,3664,176,G51000500801002000,51005,080100,2000,510050801002000,51000500801002000,99999,510050801002000,40024
266,1,3666,72,G51000500801002002,51005,080100,2002,510050801002002,51000500801002002,99999,510050801002002,17440
267,1,3667,72,G51000500801002003,51005,080100,2003,510050801002003,51000500801002003,99999,510050801002003,17440
