FID,Join_Count,TARGET_FID,JOIN_FID,GISJOIN,FIPSSTCO,TRACT2000,BLOCK2000,STFID,GISJOIN2,PLACEA,blockgen,PLACEA_1
191,1,2338,21,G47000309501002073,47003,950100,2073,470039501002073,47000309501002073,04460,470039501002073,04460
192,1,2339,21,G47000309501002074,47003,950100,2074,470039501002074,47000309501002074,04460,470039501002074,04460
193,1,2346,21,G47000309501002081,47003,950100,2081,470039501002081,47000309501002081,04460,470039501002081,04460
194,1,2347,21,G47000309501002082,47003,950100,2082,470039501002082,47000309501002082,04460,470039501002082,04460
195,1,2348,21,G47000309501002083,47003,950100,2083,470039501002083,47000309501002083,04460,470039501002083,04460
196,1,2837,315,G47000309504002001,47003,950400,2001,470039504002001,47000309504002001,67760,470039504002001,67760
197,1,2840,315,G47000309504002004,47003,950400,2004,470039504002004,47000309504002004,67760,470039504002004,67760
198,1,2841,315,G47000309504002005,47003,950400,2005,470039504002005,47000309504002005,67760,470039504002005,67760
199,1,2860,315,G47000309504002024,47003,950400,2024,470039504002024,47000309504002024,67760,470039504002024,67760
200,1,2861,315,G47000309504002025,47003,950400,2025,470039504002025,47000309504002025,67760,470039504002025,67760
201,1,2862,315,G47000309504002026,47003,950400,2026,470039504002026,47000309504002026,67760,470039504002026,67760
202,1,2863,315,G47000309504002027,47003,950400,2027,470039504002027,47000309504002027,67760,470039504002027,67760
203,1,2864,315,G47000309504002028,47003,950400,2028,470039504002028,47000309504002028,67760,470039504002028,67760
204,1,2866,315,G47000309504002030,47003,950400,2030,470039504002030,47000309504002030,67760,470039504002030,67760
205,1,2883,315,G47000309504002047,47003,950400,2047,470039504002047,47000309504002047,67760,470039504002047,67760
206,1,2885,315,G47000309504002049,47003,950400,2049,470039504002049,47000309504002049,67760,470039504002049,67760
207,1,2890,315,G47000309504002054,47003,950400,2054,470039504002054,47000309504002054,67760,470039504002054,67760
208,1,2924,315,G47000309504003032,47003,950400,3032,470039504003032,47000309504003032,67760,470039504003032,67760
209,1,2925,315,G47000309504003033,47003,950400,3033,470039504003033,47000309504003033,67760,470039504003033,67760
210,1,2942,315,G47000309504003050,47003,950400,3050,470039504003050,47000309504003050,67760,470039504003050,67760
211,1,2943,315,G47000309504003051,47003,950400,3051,470039504003051,47000309504003051,67760,470039504003051,67760
212,1,2944,315,G47000309504003052,47003,950400,3052,470039504003052,47000309504003052,67760,470039504003052,67760
213,1,2946,315,G47000309504003054,47003,950400,3054,470039504003054,47000309504003054,67760,470039504003054,67760
214,1,2950,315,G47000309504003058,47003,950400,3058,470039504003058,47000309504003058,67760,470039504003058,67760
215,1,2951,315,G47000309504003059,47003,950400,3059,470039504003059,47000309504003059,67760,470039504003059,67760
216,1,2964,315,G47000309504004005,47003,950400,4005,470039504004005,47000309504004005,67760,470039504004005,67760
217,1,2970,315,G47000309504004011,47003,950400,4011,470039504004011,47000309504004011,67760,470039504004011,67760
218,1,2972,315,G47000309504004013,47003,950400,4013,470039504004013,47000309504004013,67760,470039504004013,67760
219,1,2984,315,G47000309504004025,47003,950400,4025,470039504004025,47000309504004025,67760,470039504004025,67760
220,1,2986,315,G47000309504004027,47003,950400,4027,470039504004027,47000309504004027,67760,470039504004027,67760
221,1,2989,315,G47000309504004030,47003,950400,4030,470039504004030,47000309504004030,67760,470039504004030,67760
222,1,2999,315,G47000309504005007,47003,950400,5007,470039504005007,47000309504005007,67760,470039504005007,67760
223,1,3004,315,G47000309504005012,47003,950400,5012,470039504005012,47000309504005012,67760,470039504005012,67760
224,1,3015,315,G47000309504005023,47003,950400,5023,470039504005023,47000309504005023,67760,470039504005023,67760
225,1,3028,315,G47000309504006005,47003,950400,6005,470039504006005,47000309504006005,67760,470039504006005,67760
226,1,3036,315,G47000309504006013,47003,950400,6013,470039504006013,47000309504006013,67760,470039504006013,67760
227,1,3057,315,G47000309504006034,47003,950400,6034,470039504006034,47000309504006034,67760,470039504006034,67760
228,1,3058,315,G47000309504006035,47003,950400,6035,470039504006035,47000309504006035,67760,470039504006035,67760
229,1,3073,315,G47000309504007010,47003,950400,7010,470039504007010,47000309504007010,67760,470039504007010,67760
230,1,3074,315,G47000309504007011,47003,950400,7011,470039504007011,47000309504007011,67760,470039504007011,67760
231,1,3075,315,G47000309504007012,47003,950400,7012,470039504007012,47000309504007012,67760,470039504007012,67760
232,1,3076,315,G47000309504007013,47003,950400,7013,470039504007013,47000309504007013,67760,470039504007013,67760
233,1,3079,315,G47000309504007016,47003,950400,7016,470039504007016,47000309504007016,67760,470039504007016,67760
234,1,3098,315,G47000309504007035,47003,950400,7035,470039504007035,47000309504007035,67760,470039504007035,67760
235,1,3111,315,G47000309505001003,47003,950500,1003,470039505001003,47000309505001003,67760,470039505001003,67760
236,1,3112,315,G47000309505001004,47003,950500,1004,470039505001004,47000309505001004,67760,470039505001004,67760
237,1,3114,315,G47000309505001006,47003,950500,1006,470039505001006,47000309505001006,67760,470039505001006,67760
238,1,3115,315,G47000309505001007,47003,950500,1007,470039505001007,47000309505001007,67760,470039505001007,67760
239,1,3116,315,G47000309505001008,47003,950500,1008,470039505001008,47000309505001008,67760,470039505001008,67760
240,1,3146,315,G47000309505001038,47003,950500,1038,470039505001038,47000309505001038,67760,470039505001038,67760
241,1,3154,315,G47000309505002005,47003,950500,2005,470039505002005,47000309505002005,67760,470039505002005,67760
242,1,3155,315,G47000309505002006,47003,950500,2006,470039505002006,47000309505002006,67760,470039505002006,67760
243,1,3156,315,G47000309505002007,47003,950500,2007,470039505002007,47000309505002007,67760,470039505002007,67760
244,1,3157,315,G47000309505002008,47003,950500,2008,470039505002008,47000309505002008,67760,470039505002008,67760
245,1,3162,315,G47000309505002013,47003,950500,2013,470039505002013,47000309505002013,67760,470039505002013,67760
246,1,3204,315,G47000309505003016,47003,950500,3016,470039505003016,47000309505003016,67760,470039505003016,67760
247,1,3205,315,G47000309505003017,47003,950500,3017,470039505003017,47000309505003017,67760,470039505003017,67760
248,1,3295,315,G47000309506001033,47003,950600,1033,470039506001033,47000309506001033,67760,470039506001033,67760
249,1,3302,315,G47000309506001040,47003,950600,1040,470039506001040,47000309506001040,67760,470039506001040,67760
250,1,3329,315,G47000309506002024,47003,950600,2024,470039506002024,47000309506002024,67760,470039506002024,67760
251,1,3338,315,G47000309506003000,47003,950600,3000,470039506003000,47000309506003000,67760,470039506003000,67760
252,1,3354,315,G47000309506003016,47003,950600,3016,470039506003016,47000309506003016,67760,470039506003016,67760
253,1,3357,315,G47000309506003019,47003,950600,3019,470039506003019,47000309506003019,67760,470039506003019,67760
254,1,3358,315,G47000309506003020,47003,950600,3020,470039506003020,47000309506003020,67760,470039506003020,67760
255,1,3360,315,G47000309506003022,47003,950600,3022,470039506003022,47000309506003022,67760,470039506003022,67760
256,1,3361,315,G47000309506003023,47003,950600,3023,470039506003023,47000309506003023,67760,470039506003023,67760
257,1,3362,315,G47000309506003024,47003,950600,3024,470039506003024,47000309506003024,67760,470039506003024,67760
258,1,3368,315,G47000309506003030,47003,950600,3030,470039506003030,47000309506003030,67760,470039506003030,67760
259,1,3372,315,G47000309506003034,47003,950600,3034,470039506003034,47000309506003034,67760,470039506003034,67760
260,1,3375,315,G47000309506004002,47003,950600,4002,470039506004002,47000309506004002,67760,470039506004002,67760
261,1,3376,315,G47000309506004003,47003,950600,4003,470039506004003,47000309506004003,67760,470039506004003,67760
