"","Join_Count","TARGET_FID","JOIN_FID","GISJOIN","FIPSSTCO","TRACT2000","BLOCK2000","STFID","GISJOIN2","PLACEA","blockgen","PLACEA_1"
"8694","1","121112","273","G05013100101011044","05131","010101","1044","051310101011044","05013100101011044",NA,NA,"38890"
"8695","1","121114","273","G05013100101011046","05131","010101","1046","051310101011046","05013100101011046",NA,NA,"38890"
"8696","1","121137","87","G05013100101011069","05131","010101","1069","051310101011069","05013100101011069",NA,NA,"13120"
"8697","1","121146","273","G05013100101011078","05131","010101","1078","051310101011078","05013100101011078",NA,NA,"38890"
"8698","1","121169","87","G05013100101011987","05131","010101","1987","051310101011987","05013100101011987",NA,NA,"13120"
"8699","1","121182","273","G05013100101012000","05131","010101","2000","051310101012000","05013100101012000",NA,NA,"38890"
"8700","1","121183","273","G05013100101012001","05131","010101","2001","051310101012001","05013100101012001",NA,NA,"38890"
"8701","1","121184","273","G05013100101012002","05131","010101","2002","051310101012002","05013100101012002",NA,NA,"38890"
"8702","1","121185","273","G05013100101012003","05131","010101","2003","051310101012003","05013100101012003",NA,NA,"38890"
"8703","1","121188","87","G05013100101012006","05131","010101","2006","051310101012006","05013100101012006",NA,NA,"13120"
"8704","1","121189","87","G05013100101012007","05131","010101","2007","051310101012007","05013100101012007",NA,NA,"13120"
"8705","1","121191","87","G05013100101012009","05131","010101","2009","051310101012009","05013100101012009",NA,NA,"13120"
"8706","1","121191","273","G05013100101012009","05131","010101","2009","051310101012009","05013100101012009",NA,NA,"38890"
"8707","1","121192","87","G05013100101012010","05131","010101","2010","051310101012010","05013100101012010",NA,NA,"13120"
"8708","1","121193","273","G05013100101012011","05131","010101","2011","051310101012011","05013100101012011",NA,NA,"38890"
"8709","1","121200","273","G05013100101012018","05131","010101","2018","051310101012018","05013100101012018",NA,NA,"38890"
"8710","1","121233","273","G05013100101012051","05131","010101","2051","051310101012051","05013100101012051",NA,NA,"38890"
"8711","1","121244","273","G05013100101013008","05131","010101","3008","051310101013008","05013100101013008",NA,NA,"38890"
"8712","1","121247","273","G05013100101013011","05131","010101","3011","051310101013011","05013100101013011",NA,NA,"38890"
"8713","1","121248","273","G05013100101013012","05131","010101","3012","051310101013012","05013100101013012",NA,NA,"38890"
"8714","1","121250","273","G05013100101013014","05131","010101","3014","051310101013014","05013100101013014",NA,NA,"38890"
"8715","1","121251","273","G05013100101013015","05131","010101","3015","051310101013015","05013100101013015",NA,NA,"38890"
"8716","1","121267","88","G05013100101013031","05131","010101","3031","051310101013031","05013100101013031",NA,NA,"13300"
"8717","1","121268","88","G05013100101013032","05131","010101","3032","051310101013032","05013100101013032",NA,NA,"13300"
"8718","1","121292","88","G05013100101021000","05131","010102","1000","051310101021000","05013100101021000",NA,NA,"13300"
"8719","1","121308","196","G05013100101021016","05131","010102","1016","051310101021016","05013100101021016",NA,NA,"28780"
"8720","1","121310","196","G05013100101021018","05131","010102","1018","051310101021018","05013100101021018",NA,NA,"28780"
"8721","1","121315","196","G05013100101021023","05131","010102","1023","051310101021023","05013100101021023",NA,NA,"28780"
"8722","1","121316","196","G05013100101021024","05131","010102","1024","051310101021024","05013100101021024",NA,NA,"28780"
"8723","1","121320","196","G05013100101021028","05131","010102","1028","051310101021028","05013100101021028",NA,NA,"28780"
"8724","1","121321","196","G05013100101021029","05131","010102","1029","051310101021029","05013100101021029",NA,NA,"28780"
"8725","1","121322","196","G05013100101021030","05131","010102","1030","051310101021030","05013100101021030",NA,NA,"28780"
"8726","1","121323","196","G05013100101021031","05131","010102","1031","051310101021031","05013100101021031",NA,NA,"28780"
"8727","1","121324","196","G05013100101021032","05131","010102","1032","051310101021032","05013100101021032",NA,NA,"28780"
"8728","1","121327","196","G05013100101021035","05131","010102","1035","051310101021035","05013100101021035",NA,NA,"28780"
"8729","1","121329","196","G05013100101021037","05131","010102","1037","051310101021037","05013100101021037",NA,NA,"28780"
"8730","1","121333","196","G05013100101021041","05131","010102","1041","051310101021041","05013100101021041",NA,NA,"28780"
"8731","1","121334","196","G05013100101021042","05131","010102","1042","051310101021042","05013100101021042",NA,NA,"28780"
"8732","1","121336","196","G05013100101021044","05131","010102","1044","051310101021044","05013100101021044",NA,NA,"28780"
"8733","1","121337","196","G05013100101021045","05131","010102","1045","051310101021045","05013100101021045",NA,NA,"28780"
"8734","1","121338","196","G05013100101021046","05131","010102","1046","051310101021046","05013100101021046",NA,NA,"28780"
"8735","1","121342","196","G05013100101021050","05131","010102","1050","051310101021050","05013100101021050",NA,NA,"28780"
"8736","1","121498","308","G05013100101022045","05131","010102","2045","051310101022045","05013100101022045",NA,NA,"43880"
"8737","1","121504","308","G05013100101022051","05131","010102","2051","051310101022051","05013100101022051",NA,NA,"43880"
"8738","1","121507","243","G05013100101022054","05131","010102","2054","051310101022054","05013100101022054",NA,NA,"33940"
"8739","1","121515","243","G05013100101022062","05131","010102","2062","051310101022062","05013100101022062",NA,NA,"33940"
"8740","1","121548","243","G05013100101022095","05131","010102","2095","051310101022095","05013100101022095",NA,NA,"33940"
"8741","1","121548","308","G05013100101022095","05131","010102","2095","051310101022095","05013100101022095",NA,NA,"43880"
"8742","1","121549","308","G05013100101022096","05131","010102","2096","051310101022096","05013100101022096",NA,NA,"43880"
"8743","1","121553","308","G05013100101022100","05131","010102","2100","051310101022100","05013100101022100",NA,NA,"43880"
"8744","1","121555","87","G05013100102001000","05131","010200","1000","051310102001000","05013100102001000",NA,NA,"13120"
"8745","1","121556","24","G05013100102001001","05131","010200","1001","051310102001001","05013100102001001",NA,NA,"03640"
"8746","1","121556","87","G05013100102001001","05131","010200","1001","051310102001001","05013100102001001",NA,NA,"13120"
"8747","1","121593","24","G05013100102001038","05131","010200","1038","051310102001038","05013100102001038",NA,NA,"03640"
"8748","1","121599","24","G05013100102001044","05131","010200","1044","051310102001044","05013100102001044",NA,NA,"03640"
"8749","1","121600","24","G05013100102001045","05131","010200","1045","051310102001045","05013100102001045",NA,NA,"03640"
"8750","1","121602","24","G05013100102001047","05131","010200","1047","051310102001047","05013100102001047",NA,NA,"03640"
"8751","1","121604","196","G05013100102001049","05131","010200","1049","051310102001049","05013100102001049",NA,NA,"28780"
"8752","1","121611","196","G05013100102001056","05131","010200","1056","051310102001056","05013100102001056",NA,NA,"28780"
"8753","1","121613","196","G05013100102001058","05131","010200","1058","051310102001058","05013100102001058",NA,NA,"28780"
"8754","1","121618","196","G05013100102001063","05131","010200","1063","051310102001063","05013100102001063",NA,NA,"28780"
"8755","1","121630","196","G05013100102001075","05131","010200","1075","051310102001075","05013100102001075",NA,NA,"28780"
"8756","1","121632","196","G05013100102001077","05131","010200","1077","051310102001077","05013100102001077",NA,NA,"28780"
"8757","1","121634","196","G05013100102001079","05131","010200","1079","051310102001079","05013100102001079",NA,NA,"28780"
"8758","1","121636","196","G05013100102001081","05131","010200","1081","051310102001081","05013100102001081",NA,NA,"28780"
"8759","1","121671","24","G05013100102001997","05131","010200","1997","051310102001997","05013100102001997",NA,NA,"03640"
"8760","1","121673","24","G05013100102001999","05131","010200","1999","051310102001999","05013100102001999",NA,NA,"03640"
"8761","1","121702","196","G05013100102003000","05131","010200","3000","051310102003000","05013100102003000",NA,NA,"28780"
"8762","1","121709","196","G05013100102003007","05131","010200","3007","051310102003007","05013100102003007",NA,NA,"28780"
"8763","1","121715","196","G05013100102003013","05131","010200","3013","051310102003013","05013100102003013",NA,NA,"28780"
"8764","1","121722","196","G05013100102003020","05131","010200","3020","051310102003020","05013100102003020",NA,NA,"28780"
"8765","1","121727","196","G05013100102003025","05131","010200","3025","051310102003025","05013100102003025",NA,NA,"28780"
"8766","1","121728","196","G05013100102003026","05131","010200","3026","051310102003026","05013100102003026",NA,NA,"28780"
"8767","1","121729","196","G05013100102003027","05131","010200","3027","051310102003027","05013100102003027",NA,NA,"28780"
"8768","1","121749","196","G05013100102003047","05131","010200","3047","051310102003047","05013100102003047",NA,NA,"28780"
"8769","1","121760","196","G05013100102004000","05131","010200","4000","051310102004000","05013100102004000",NA,NA,"28780"
"8770","1","121768","196","G05013100102004008","05131","010200","4008","051310102004008","05013100102004008",NA,NA,"28780"
"8771","1","121777","196","G05013100102004017","05131","010200","4017","051310102004017","05013100102004017",NA,NA,"28780"
"8772","1","121778","196","G05013100102004018","05131","010200","4018","051310102004018","05013100102004018",NA,NA,"28780"
"8773","1","121781","196","G05013100102004021","05131","010200","4021","051310102004021","05013100102004021",NA,NA,"28780"
"8774","1","121782","196","G05013100102004022","05131","010200","4022","051310102004022","05013100102004022",NA,NA,"28780"
"8775","1","121783","196","G05013100102004023","05131","010200","4023","051310102004023","05013100102004023",NA,NA,"28780"
"8776","1","121785","196","G05013100102004025","05131","010200","4025","051310102004025","05013100102004025",NA,NA,"28780"
"8777","1","121786","196","G05013100102004026","05131","010200","4026","051310102004026","05013100102004026",NA,NA,"28780"
"8778","1","121787","196","G05013100102004027","05131","010200","4027","051310102004027","05013100102004027",NA,NA,"28780"
"8779","1","121809","196","G05013100102004049","05131","010200","4049","051310102004049","05013100102004049",NA,NA,"28780"
"8780","1","121810","196","G05013100102004050","05131","010200","4050","051310102004050","05013100102004050",NA,NA,"28780"
"8781","1","121818","196","G05013100102004058","05131","010200","4058","051310102004058","05013100102004058",NA,NA,"28780"
"8782","1","121821","196","G05013100102004061","05131","010200","4061","051310102004061","05013100102004061",NA,NA,"28780"
"8783","1","121822","196","G05013100102004062","05131","010200","4062","051310102004062","05013100102004062",NA,NA,"28780"
"8784","1","121823","196","G05013100102004063","05131","010200","4063","051310102004063","05013100102004063",NA,NA,"28780"
"8785","1","121825","196","G05013100102004065","05131","010200","4065","051310102004065","05013100102004065",NA,NA,"28780"
"8786","1","121828","196","G05013100102004068","05131","010200","4068","051310102004068","05013100102004068",NA,NA,"28780"
"8787","1","121840","163","G05013100103011001","05131","010301","1001","051310103011001","05013100103011001",NA,NA,"24550"
"8788","1","121841","163","G05013100103011002","05131","010301","1002","051310103011002","05013100103011002",NA,NA,"24550"
"8789","1","121844","163","G05013100103011005","05131","010301","1005","051310103011005","05013100103011005",NA,NA,"24550"
"8790","1","121850","55","G05013100103011011","05131","010301","1011","051310103011011","05013100103011011",NA,NA,"07540"
"8791","1","121859","55","G05013100103011020","05131","010301","1020","051310103011020","05013100103011020",NA,NA,"07540"
"8792","1","121862","55","G05013100103011023","05131","010301","1023","051310103011023","05013100103011023",NA,NA,"07540"
"8793","1","121866","55","G05013100103011027","05131","010301","1027","051310103011027","05013100103011027",NA,NA,"07540"
